Y,E1,E2,E3,E4,E5,E6,E7,E8,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30
137.8672612,5.602419015,3.497165924,6.045085033,4.930891185,5.131856772,5.147432722,4.64934208,5.316086005,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
111.897729,3.556198907,4.26272522,4.846231794,3.856149111,4.465322227,4.070766049,4.063601012,5.660937718,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
110.6788788,3.343693384,5.419251527,6.301275825,5.812448564,4.033118435,4.378646621,5.506125082,4.48784396,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
124.4195211,5.26812773,6.060462042,4.335149904,4.638016467,4.2635986,4.979152123,6.209765955,6.819393288,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0
119.4595357,3.806568743,7.3502022,3.595425164,4.257281143,3.369024311,5.039126811,5.480609431,7.845629391,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1
107.4733749,4.447064125,5.269496698,4.84234188,3.897751263,5.237231445,4.792401592,5.818582078,6.240797487,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1
109.4029766,4.042317657,4.492509918,3.66528159,4.891166436,5.499736108,3.989957334,5.649576529,5.2012633,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1
116.7837999,5.267789919,2.742190433,3.889612182,3.404475395,4.953675593,5.631636625,3.845690886,5.753432526,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
113.0706107,4.332214868,4.857307425,5.0277093,5.757286904,4.321284803,4.72980503,6.766275776,5.839215746,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1
127.0398295,4.838525979,5.044492464,4.81050594,4.108723009,6.053511042,5.025367479,5.329950927,4.095284945,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1
130.8547837,4.349010433,5.690013323,4.839223375,5.946926613,4.295281921,5.58949424,4.598084664,5.767788455,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
77.16440539,2.156462004,4.288491081,5.666478453,4.69568476,7.936804515,3.590330283,4.171416529,4.421548822,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
126.6032483,4.457602222,5.873658711,4.419276366,4.957672093,5.104310146,5.621562719,4.117905346,5.681044302,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
146.1460574,4.763718145,6.063366432,3.974427202,4.295164758,4.694041743,4.71758995,6.593296485,6.874959448,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
114.0900404,3.404774441,3.801492648,4.624221422,5.04634738,3.681813992,5.316292617,5.314626365,4.643836568,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
103.1210176,5.844502767,5.916333758,5.883482965,4.560006656,4.584685503,4.324920668,4.60246658,4.231761004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
106.7057375,5.407071511,4.749619506,5.381086654,4.770051482,6.066059245,4.811549799,7.170077962,6.015084125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
88.8725933,4.679979915,5.328703508,5.442645322,2.664594275,3.315519372,4.106642181,4.151926288,4.896021354,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
102.9517365,3.715365856,6.403269122,5.894002066,5.650292414,4.165401043,4.537825841,5.096871513,6.725102873,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
114.550995,4.662167403,4.812834597,3.327847578,7.173671638,5.927061514,5.199532217,4.550820859,4.517316251,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
73.81280669,2.140261989,6.135924577,5.690506822,3.765949832,6.2303717,3.752520605,3.528445869,4.159055342,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
126.7312415,3.406513423,5.80069849,5.342302179,6.878241254,4.077468221,4.006389531,5.756095007,5.315185859,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
66.60146155,4.267127161,4.411825028,4.680999013,6.067465513,6.370417332,1.18313635,5.83690818,5.035436051,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
110.1257087,4.213736814,5.391040986,6.020953832,5.776752689,2.986989525,5.008801184,2.946680239,3.593576789,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
103.0994345,5.206125397,4.543374462,4.954313852,5.507786501,4.688478241,5.929906521,4.580859736,4.310411048,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0
112.3172807,3.140468758,5.844026743,4.862745731,4.42801777,3.98542896,4.940502363,4.226187849,4.234272705,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
156.9100206,6.116570466,4.445022187,5.924897388,5.300904424,3.909973314,4.78677443,3.073092096,6.519290084,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
129.8297441,3.934597709,4.998633692,3.981901418,5.16393089,4.29114343,4.240062296,5.760141374,5.452593114,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1
119.3606841,4.419572753,4.101531653,5.919020149,4.57092216,4.589992943,4.600076063,2.98444072,5.241241694,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
128.3293113,5.629523647,5.08982284,6.471542575,4.891304745,5.628569675,3.980224175,4.405427586,6.354213241,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0
163.9271984,6.702247874,5.197895284,3.327880587,5.669953744,4.701874946,5.558746553,5.870584545,5.44017002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
115.8430426,3.557383443,3.767926312,6.665099546,5.067868332,5.025808185,5.688749204,4.451057783,4.387417944,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
129.5354,5.393224729,6.057402971,5.74272355,5.150651955,5.228135368,5.017164557,3.602689551,4.908551323,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
131.5368338,5.188548176,4.361512112,4.793566438,3.239389464,3.347550832,4.972221881,5.316588698,6.635877043,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
133.1762128,5.642797109,5.777442554,4.891460712,4.23035125,4.029283071,6.566010284,5.54497375,5.14934727,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
90.93980963,5.308025547,3.644873237,3.902662387,3.498710754,5.035824997,3.602175491,4.674931431,4.350784363,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
119.1602896,4.669674064,5.028335822,4.1052812,5.238877643,6.906427744,4.588348745,5.866424835,5.887751928,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
100.1227073,4.250328902,5.1614778,5.764460717,4.972439575,5.467008928,4.329732894,3.204573802,4.354540562,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
88.32123729,5.744249303,6.780833484,4.816841005,5.203494317,5.275699069,4.068845749,3.797512133,4.787434154,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
101.9495971,5.276838638,4.287202461,4.268274595,5.395263152,4.609102487,4.359709939,4.178138587,4.70459339,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
125.9652837,5.213664088,6.355811769,3.553612083,3.879022699,5.988634765,6.01579899,4.804916221,4.700089019,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
109.3379636,4.393138234,6.348515364,4.376366037,5.890419928,5.942912222,4.296222912,4.642180666,5.073656876,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1
114.0591957,3.603594521,4.846113033,5.318728125,5.004207826,5.292363892,4.318445418,5.31722802,4.961445515,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
150.9190483,3.992769783,4.559762567,4.747051125,4.654089832,3.974215112,5.226169005,4.325491757,5.981354218,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
122.9012593,5.215871762,4.851249903,4.224692702,4.726613463,4.115229292,5.740152546,4.895580063,4.085468778,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
122.0250225,3.412370303,7.346219845,4.531095535,5.578637739,4.869912523,5.111007893,5.894365808,4.567878946,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
125.6360913,5.032969795,5.41509445,4.267808448,5.20899932,4.409517447,4.617448036,4.47734939,5.708779524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
94.13583893,5.016740449,4.871199088,4.08184335,4.507901475,6.744365923,4.577889318,4.202545934,4.88480202,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
139.3659048,5.535831339,5.736933337,4.555397493,5.06286243,5.334026817,6.052410695,6.231684752,5.407862989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
98.06350055,4.526982478,4.148773279,4.971785413,3.01791773,4.51353909,5.243024179,5.215170476,4.15894376,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
130.530348,3.769363349,5.376213476,5.776911167,3.583533247,5.447464697,6.208477272,4.739716593,3.197768918,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109.6246228,5.609366756,4.303002817,6.240210412,4.275932629,6.194566514,5.327369519,5.471325552,5.252075392,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
144.7332873,5.998739914,4.203046507,6.097995477,4.738893069,5.880468038,4.135550521,3.896790708,5.253775857,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
103.9302976,4.582267629,6.554845434,3.716341877,3.774271045,5.419739275,6.374430882,5.018771469,4.73821015,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1
118.7778749,4.47573527,6.550409693,3.354717256,5.639696877,6.365699974,4.819876748,3.966458697,6.529557935,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
112.5345668,5.559564216,4.126990438,4.96570251,5.314353988,5.901128797,3.86108906,7.750867393,4.258579114,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
109.8562458,3.990743722,5.465005215,5.066628356,4.777121433,4.642760739,4.985221566,4.598858999,4.422206054,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
117.869229,4.384550415,5.26869551,5.445258075,4.323849015,4.841517107,4.500837484,5.909904363,5.592140058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1
120.2841731,4.342246139,4.637898671,3.337350261,4.702154467,5.414723513,6.639732813,5.556361633,5.902013283,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
133.8237931,3.776438494,2.798420766,3.897102189,4.329389856,6.938087714,6.022756473,5.100424847,5.289248763,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
130.0251077,5.456746504,4.248039506,5.177470518,5.890585401,3.664843406,3.95638497,5.480488939,4.978994076,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
97.55329695,6.018801984,3.003737818,4.835713087,5.416653329,6.709621317,4.094099298,4.049238695,4.212220014,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
101.5263398,3.654154878,4.595090292,4.948393029,2.451334896,4.660749848,5.320180342,4.076580372,5.501709686,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
87.43073921,4.638391705,4.186165472,4.138192417,6.611613288,4.854572164,3.156067301,6.399116264,4.564413883,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
115.5767884,4.831836814,5.721192998,3.302627908,6.443658513,3.666532867,5.718246413,4.141227354,5.265814848,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
122.6883881,5.374757414,4.663994975,4.72636978,6.707495943,4.777095348,5.31070997,5.301370067,4.420451495,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
119.71978,4.831318553,4.486673704,3.960629853,3.736824776,2.166043202,4.762177067,4.06999973,5.194556019,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0
123.112204,4.551877219,4.45979218,6.448150484,4.289398587,4.785614275,4.9037433,3.650750025,5.353101494,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
137.5011934,5.086417656,7.596122515,6.064916507,4.670726956,5.157875862,5.094047335,5.483264526,4.960845019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
118.4626832,6.253538682,5.033081381,4.026308508,6.331247475,4.864363423,5.304233041,5.824477724,3.094907492,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
96.08765432,3.950308138,4.48696796,3.213722843,2.354477539,5.144509145,4.720233378,5.257279792,4.482067042,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
126.1507107,5.118071879,4.521558421,4.878526829,5.635320763,4.624777875,4.622977639,5.007089514,5.836339743,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
92.91673774,4.8980439,5.779784787,4.572621041,7.066359508,5.498855868,5.188884635,5.826583415,2.820503912,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
134.6024872,6.21602075,5.352758279,5.67089073,5.156862178,4.933416958,6.058859445,4.84367442,3.997703644,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
103.5192538,5.703800776,3.724899862,2.839594797,5.811503121,4.9983555,4.110384955,4.971327147,4.328603203,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
106.0006187,5.378851713,5.148517114,6.109063733,3.496571196,4.470573186,5.406363158,5.285135145,5.096133234,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
90.23832302,5.187407023,5.041422802,3.955820179,5.23676424,4.07456871,4.600722702,4.685087962,4.395221791,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0
116.4015685,5.336324761,5.326525612,4.354956817,3.752410606,3.87754225,6.008121111,5.165681445,5.150418056,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
109.9063572,5.25411852,5.91833424,4.999132822,4.479143529,4.365738265,4.770619902,4.132838508,4.546892826,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
76.21973306,4.169065264,5.699487648,4.07150724,4.094188796,4.818656968,4.41265286,6.322539816,3.853920265,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
117.2769622,5.55723054,4.753593044,4.584569552,4.463538508,4.778833336,6.435262447,3.937286813,6.613319451,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
101.7188032,4.968702671,4.899279089,5.754110521,3.415628603,4.069067074,4.305048703,4.635036929,4.178635333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
119.7398615,5.957103501,6.347441478,5.053775767,3.433786578,6.088213598,6.066028408,5.301836398,4.609997584,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
143.2497199,5.322262919,5.913580357,6.482114457,6.143625145,6.107399657,5.136506143,4.688364338,5.115318948,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
105.2731335,3.89953747,4.720816215,5.834330819,4.583949088,4.11323511,4.278043549,4.031755369,4.734293174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
135.7676806,4.050881893,6.707439977,5.094382897,4.179228578,4.141508338,4.189504254,4.602882373,3.721802983,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
105.758423,3.553027109,4.521287732,5.230787107,6.528474351,4.422831246,5.092428767,6.170014253,5.720825307,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
109.6460919,4.560890219,4.316592165,5.918864303,5.048642642,6.303455221,6.348220805,5.89652154,2.976644967,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70.06744597,4.041583812,5.742313198,6.088115998,6.058992332,5.716242881,4.745107879,4.770698637,4.081220692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0
97.59133741,5.59067364,5.044290536,4.958238328,6.433340916,4.548715254,5.424593698,4.663515298,3.206808451,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1
125.9621267,4.188119686,5.79807958,6.101742063,6.020498887,5.343726397,4.084132232,5.578023052,5.44228132,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
119.7838574,5.254944748,4.028915528,5.386705036,5.36910071,6.48032198,4.625295399,4.633026601,5.08336266,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
98.20248234,6.333169345,4.31539803,5.945685531,4.237507333,4.385192043,2.949796937,4.281551718,6.463838871,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
126.4634945,5.444386139,5.493725917,5.670698354,4.895701517,4.93065963,6.02170955,4.658425581,4.441166843,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
100.6440081,4.422330494,3.903637796,4.269603167,3.840312885,4.999447444,4.271125444,3.93891044,3.485089001,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1
102.6682083,3.74891953,5.415737741,5.112271666,4.914515243,4.841650345,2.973273967,6.56802306,5.977628873,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
144.0386154,7.270986678,3.635198836,4.085236898,6.081676057,4.723551911,6.24715023,6.709970812,5.103022585,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
87.93280059,4.902442313,3.909069182,5.586541427,5.386320259,4.596833928,4.530980554,5.414747272,6.211083452,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
120.0363912,3.602669446,2.886884951,5.936671352,5.373901048,4.767382398,4.763784985,5.341838946,4.394564519,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
125.7362186,5.668262555,4.798607466,5.730261323,5.329536808,6.378942717,6.13054913,4.508400777,5.867669949,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
102.5536146,4.08734534,5.047907818,5.476689958,5.73683208,4.516266594,3.519067367,3.926037081,5.758351168,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
134.5390415,6.237638438,4.402020516,3.791691831,5.318147625,4.630230672,6.194026441,6.181957662,4.489237719,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
128.3829929,4.312319241,4.693875983,5.815023409,3.6002907,4.038363041,4.551634982,4.815758681,5.950040844,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
106.0020886,6.701793655,3.822345628,4.980672728,5.647609926,5.390247688,6.211964166,5.01508659,4.073879434,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
127.0428642,4.958697395,4.510130745,6.386792431,4.677283908,5.385551489,5.607881624,4.646151278,4.471334751,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0
140.9063941,5.124281291,5.488201242,4.642776909,4.463734054,3.363398479,6.483956888,5.698449695,4.514434417,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
115.166692,4.268796913,3.266546409,4.793201288,5.348556644,4.934413506,4.660751037,6.054533846,7.097442721,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90.39340249,4.131977137,4.909440342,5.625890192,4.96542562,5.264114155,4.380714933,4.376615301,5.015808725,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
123.0352462,4.710224938,5.512745758,4.799720924,6.307313882,4.025422857,5.070909109,6.89188676,4.99725759,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
103.7759334,4.684533854,5.871069892,4.555194952,4.774851008,3.903116933,4.715481327,5.249876672,4.080870449,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
105.1761579,6.166930264,6.769971577,3.468963554,5.862208726,5.763930174,4.978574189,3.582905335,3.774244297,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
125.2825729,4.725640961,5.135033692,4.623466034,4.89523836,3.009144314,4.287378796,5.042940813,5.909157513,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
115.9162425,5.912182079,4.464679133,4.926766889,5.568989936,5.589423425,4.849763401,5.179360594,4.041384276,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
81.25758822,3.817039097,4.311865213,6.783440998,5.803351783,6.07619796,4.540665181,3.968517795,3.118969299,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1
124.3837595,4.784129817,5.40413509,4.370862516,6.551472761,4.716601255,4.579549345,5.290733344,4.311598408,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
125.5306602,5.068694749,5.848853787,3.35415614,6.493836977,5.747295737,4.795927413,4.988558096,6.069588296,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97.35056589,4.63461593,6.593963821,5.572519719,6.423355404,5.633669218,2.586842226,5.647174927,5.178247915,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
88.80834862,6.213860191,5.289257367,5.198501506,3.539624107,3.86078525,4.567204416,6.276068973,3.287948388,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
109.0869789,6.377946914,6.942120947,4.888204682,5.253515767,4.789260121,3.887432474,5.635539289,5.500440587,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
122.5675105,4.837969808,4.621831319,5.779131112,5.036741163,4.365417231,5.429078376,6.447963866,5.841605622,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
134.1199331,3.988922725,4.393476116,3.044303886,3.782918464,4.887651605,6.518831213,5.855049251,6.643723511,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
